date,Adj Close,Close,High,Low,Open,Volume
05-12-2024,53603.55078,53603.55078,53888.30078,52850.35156,53354.44922,155600
06-12-2024,53509.5,53509.5,53868.5,53160.64844,53634.19922,209400
09-12-2024,53407.75,53407.75,53775.10156,53326.39844,53380.75,121800
10-12-2024,53577.69922,53577.69922,53624.05078,53302.64844,53450.05078,121800
11-12-2024,53391.35156,53391.35156,53648.05078,53302.14844,53459.30078,101600
12-12-2024,53216.44922,53216.44922,53537.44922,53174.39844,53201,99500
13-12-2024,53583.80078,53583.80078,53654,52264.55078,53109.80078,139900
16-12-2024,53581.35156,53581.35156,53738.89844,53335,53502.5,85800
17-12-2024,52834.80078,52834.80078,53515.69922,52709.39844,53394.10156,116200
18-12-2024,52139.55078,52139.55078,52827.60156,52010.64844,52696.94922,149500
19-12-2024,51575.69922,51575.69922,51789.85156,51263.75,51428.44922,145900
20-12-2024,50759.19922,50759.19922,51629,50609.35156,51401.35156,228200
23-12-2024,51317.60156,51317.60156,51417.35156,51030.39844,51044.39844,110800
24-12-2024,51233,51233,51382.10156,51137.5,51314.94922,112000
26-12-2024,51170.69922,51170.69922,51740,50951.80078,51395.80078,91300
27-12-2024,51311.30078,51311.30078,51628.44922,51240.10156,51268.19922,78200
30-12-2024,50952.75,50952.75,51979.75,50718.35156,51255.35156,316300
31-12-2024,50860.19922,50860.19922,50945.55078,50599.80078,50648.19922,105300
01-01-2025,51060.60156,51060.60156,51321.94922,50485.05078,50841.89844,81100
02-01-2025,51605.55078,51605.55078,51672.75,50992.80078,51084.94922,134400
03-01-2025,50988.80078,50988.80078,51671.60156,50904.35156,51567.14844,148200
06-01-2025,49922,49922,51026.10156,49751,50990.64844,184600
07-01-2025,50202.14844,50202.14844,50447.60156,49969.30078,50061.19922,103800
08-01-2025,49835.05078,49835.05078,50246.89844,49389.75,50201.75,131200
09-01-2025,49503.5,49503.5,49798.10156,49230.14844,49712.55078,136400
10-01-2025,48734.14844,48734.14844,49483.14844,48631.19922,49426.5,142400
13-01-2025,48041.25,48041.25,48606.35156,47898.35156,48264.25,168800
14-01-2025,48729.14844,48729.14844,49007.35156,48235.19922,48266.89844,151900
15-01-2025,48751.69922,48751.69922,49083.64844,48522.39844,48832.75,145100
16-01-2025,49278.69922,49278.69922,49459,49038.44922,49082.89844,146700
17-01-2025,48540.60156,48540.60156,49047.19922,48309.5,48959.5,130600
20-01-2025,49350.80078,49350.80078,49650.60156,48683.60156,48834.14844,173100
21-01-2025,48570.89844,48570.89844,49543.14844,48430.94922,49532,134700
22-01-2025,48724.39844,48724.39844,48781.75,48074.05078,48689.55078,151700
23-01-2025,48589,48589,48892.69922,48493,48770.14844,124600
24-01-2025,48367.80078,48367.80078,48858.64844,48203,48546.05078,139900
27-01-2025,48064.64844,48064.64844,48319.19922,47844.14844,47881.64844,271800
28-01-2025,48866.85156,48866.85156,49247.14844,48449.05078,48642.5,299900
29-01-2025,49165.94922,49165.94922,49199.64844,48849.80078,48997.19922,177200
30-01-2025,49311.94922,49311.94922,49426.19922,49031.80078,49206.19922,197900
31-01-2025,49587.19922,49587.19922,49674.80078,49031.80078,49259.64844,232000
03-02-2025,49210.55078,49210.55078,49373.44922,48906.05078,49074.80078,122900
04-02-2025,50157.94922,50157.94922,50206.60156,49482.5,49538.80078,155700
05-02-2025,50343.05078,50343.05078,50522.14844,50215.44922,50402.30078,149000
06-02-2025,50382.10156,50382.10156,50553.35156,50149.80078,50468.35156,158400
07-02-2025,50158.85156,50158.85156,50641.75,49871.14844,50484.44922,178700
10-02-2025,49981,49981,50155.64844,49703.10156,50052.5,98400
11-02-2025,49403.39844,49403.39844,49906.75,49177.39844,49812.14844,127000
12-02-2025,49479.44922,49479.44922,49702.35156,48734.35156,49402.25,136500
13-02-2025,49359.85156,49359.85156,49836.10156,49276.10156,49469.35156,118600
14-02-2025,49099.44922,49099.44922,49592.94922,48719.75,49485.64844,130600
17-02-2025,49258.89844,49258.89844,49319,48525.60156,48880.39844,114800
18-02-2025,49087.30078,49087.30078,49328.55078,48814.94922,49211.85156,107800
19-02-2025,49570.10156,49570.10156,49628.25,48804,48895.35156,113300
20-02-2025,49334.55078,49334.55078,49455.80078,49150.94922,49314.10156,112000
21-02-2025,48981.19922,48981.19922,49306.55078,48764,49127.94922,95300
24-02-2025,48651.94922,48651.94922,48748.39844,48281.89844,48619.80078,95700
25-02-2025,48608.35156,48608.35156,48862.14844,48534.14844,48691.19922,106700
27-02-2025,48743.80078,48743.80078,48972.55078,48627.10156,48732.19922,186700
28-02-2025,48344.69922,48344.69922,48574.5,48078.69922,48437.55078,287700
03-03-2025,48114.30078,48114.30078,48574.69922,47841.30078,48478.60156,151000
04-03-2025,48245.19922,48245.19922,48374.89844,47924.75,47942.5,139300
05-03-2025,48489.94922,48489.94922,48657.64844,48190.25,48241.30078,127800
06-03-2025,48627.69922,48627.69922,48839.10156,48299.39844,48760,137400
07-03-2025,48497.5,48497.5,48709.05078,48359.35156,48463.80078,106000
10-03-2025,48216.80078,48216.80078,48599.14844,48124.64844,48312,123800
11-03-2025,47853.94922,47853.94922,48029.05078,47702.89844,47874.80078,222400
12-03-2025,48056.64844,48056.64844,48222.14844,47844.94922,47894.39844,243300
13-03-2025,48060.39844,48060.39844,48352.44922,48006.10156,48219.14844,145900
17-03-2025,48354.14844,48354.14844,48481.35156,48196.10156,48219.55078,131300
18-03-2025,49314.5,49314.5,49400.30078,48629.44922,48792.89844,146600
19-03-2025,49702.60156,49702.60156,49807.55078,49324.80078,49375.39844,137600
20-03-2025,50062.85156,50062.85156,50155.30078,49771.64844,49947.60156,115700
21-03-2025,50593.55078,50593.55078,50672.14844,49891.94922,49927.10156,225500
24-03-2025,51704.94922,51704.94922,51801.14844,50795.89844,50982.69922,180400
25-03-2025,51607.94922,51607.94922,52063.94922,51429.60156,51874.19922,185200
26-03-2025,51209,51209,51875.80078,51069.14844,51640.05078,152900
27-03-2025,51575.85156,51575.85156,51714.35156,51050.85156,51084.69922,415800
28-03-2025,51564.85156,51564.85156,51839.10156,51335.35156,51608.39844,171200
01-04-2025,50827.5,50827.5,51683.85156,50742,51178.14844,176300
02-04-2025,51348.05078,51348.05078,51404.19922,50908.35156,50966.89844,149900
03-04-2025,51597.35156,51597.35156,51661.60156,50906.64844,50910,291200
04-04-2025,51502.69922,51502.69922,51893.60156,51360.39844,51711.60156,189600
07-04-2025,49860.10156,49860.10156,50426.25,49156.94922,49336.10156,236800
08-04-2025,50511,50511,50793.69922,50030.80078,50388.55078,162300
09-04-2025,50240.14844,50240.14844,50496.89844,49910.85156,50487.10156,141800
11-04-2025,51002.35156,51002.35156,51244.69922,50634.10156,50634.10156,140000
15-04-2025,52379.5,52379.5,52486.35156,51863.30078,52299,203800
16-04-2025,53117.75,53117.75,53164.44922,52471.35156,52690.89844,200500
17-04-2025,54290.19922,54290.19922,54407.19922,53084.89844,53153.75,294900
21-04-2025,55304.5,55304.5,55461.64844,54674.94922,54891.25,300
22-04-2025,55647.19922,55647.19922,55961.19922,55243.55078,55414.30078,276900
23-04-2025,55370.05078,55370.05078,56098.69922,55162.5,56097.10156,245500
24-04-2025,55201.39844,55201.39844,55550.44922,55088.39844,55103.89844,233200
25-04-2025,54664.05078,54664.05078,55350.55078,54176.44922,55233.55078,210800
28-04-2025,55432.80078,55432.80078,55577.39844,54582.35156,54610.30078,178600
29-04-2025,55391.25,55391.25,55957.75,55262.39844,55524.35156,193900
30-04-2025,55087.14844,55087.14844,55478.25,54723.69922,55382.39844,193500
02-05-2025,55115.35156,55115.35156,55691.94922,54994.39844,55100.94922,154200
05-05-2025,54919.5,54919.5,55345.5,54786.5,55065.80078,139400
06-05-2025,54271.39844,54271.39844,55036.94922,54172.94922,54918.25,198700
07-05-2025,54610.89844,54610.89844,54684.30078,53919.89844,54013.39844,268900
08-05-2025,54365.64844,54365.64844,54937.25,54108,54801.75,302200
09-05-2025,53595.25,53595.25,54054.80078,53483.05078,53595.94922,179300
12-05-2025,55382.85156,55382.85156,55466.30078,54558.05078,54658.75,199600
13-05-2025,54940.85156,54940.85156,55499.64844,54888.5,55233.5,190000
14-05-2025,54801.30078,54801.30078,55208.60156,54491,55008.55078,145200
15-05-2025,55355.60156,55355.60156,55490.55078,54442.30078,54853.69922,138400
16-05-2025,55354.89844,55354.89844,55418.89844,55170.25,55276,136000
19-05-2025,55420.69922,55420.69922,55695.55078,55296.55078,55326.05078,138100
20-05-2025,54877.35156,54877.35156,55568.35156,54829.44922,55445.30078,143400
21-05-2025,55075.10156,55075.10156,55336.85156,54690.80078,55060.19922,119500
22-05-2025,54941.30078,54941.30078,54996.10156,54576.60156,54875.89844,148200
23-05-2025,55398.25,55398.25,55441.30078,54854.5,54959.30078,88900
26-05-2025,55572,55572,55875.75,55307.5,55534.89844,90800
27-05-2025,55352.80078,55352.80078,55831.35156,55037.85156,55458.94922,145400
28-05-2025,55417,55417,55521.80078,55235.55078,55328.60156,128300
29-05-2025,55546.05078,55546.05078,55782.75,55096.44922,55571.39844,185700
30-05-2025,55749.69922,55749.69922,55813.30078,55356.60156,55615.55078,281100
02-06-2025,55903.39844,55903.39844,55966.30078,55400.55078,55598.25,211300
03-06-2025,55599.94922,55599.94922,56161.39844,55455.80078,56104.80078,212800
04-06-2025,55676.85156,55676.85156,55791,55408.35156,55650.35156,151500
05-06-2025,55760.85156,55760.85156,56010.14844,55580.44922,55806.75,141300
06-06-2025,56578.39844,56578.39844,56695,55534.75,55699.44922,347000
09-06-2025,56839.60156,56839.60156,57049.5,56792.69922,57049.5,207500
10-06-2025,56629.10156,56629.10156,57015.39844,56564.14844,56993.89844,146000
11-06-2025,56459.75,56459.75,56782.5,56399.39844,56639.85156,135300
12-06-2025,56082.55078,56082.55078,56611.05078,55968.5,56480.89844,135300
13-06-2025,55527.35156,55527.35156,55688,55149.30078,55149.30078,142000
16-06-2025,55944.89844,55944.89844,55999.85156,55381.44922,55554.10156,107700
17-06-2025,55714.14844,55714.14844,56067.30078,55643.94922,55975,106300
18-06-2025,55828.75,55828.75,55933.60156,55511.80078,55544.94922,116400
19-06-2025,55577.44922,55577.44922,55942.44922,55475.44922,55784.85156,131300
20-06-2025,56252.85156,56252.85156,56328.19922,55566.39844,55566.69922,161500
23-06-2025,56059.35156,56059.35156,56233.55078,55779.25,55832.35156,86800
24-06-2025,56461.89844,56461.89844,56862,56276.14844,56529.44922,132900
25-06-2025,56621.14844,56621.14844,56681.39844,56420.64844,56564.5,98700
26-06-2025,57206.69922,57206.69922,57263.44922,56558.35156,56693.55078,176500
27-06-2025,57443.89844,57443.89844,57475.39844,56993.85156,57234.69922,238000
30-06-2025,57312.75,57312.75,57614.5,57193.80078,57529.94922,183000
01-07-2025,57459.44922,57459.44922,57533.85156,57150.35156,57375.80078,283300
02-07-2025,56999.19922,56999.19922,57628.39844,56833.80078,57558.19922,169600
03-07-2025,56791.94922,56791.94922,57193.25,56764.10156,57050.39844,149900
04-07-2025,57031.89844,57031.89844,57075.10156,56623.60156,56825.25,93900
07-07-2025,56949.19922,56949.19922,57152.19922,56838.55078,56938.69922,103300
08-07-2025,57256.30078,57256.30078,57303.30078,56923.05078,56942.55078,105500
09-07-2025,57213.55078,57213.55078,57290.64844,57037.89844,57199.75,91100
10-07-2025,56956,56956,57363.69922,56886.60156,57339.75,102000
11-07-2025,56754.69922,56754.69922,57091.05078,56607.75,56843.44922,95500
14-07-2025,56765.35156,56765.35156,56896.30078,56594.25,56780.75,123000
15-07-2025,57006.64844,57006.64844,57134.94922,56707.80078,56709.19922,124600
16-07-2025,57168.94922,57168.94922,57276.55078,56937.60156,57111.25,161300
17-07-2025,56828.80078,56828.80078,57262.85156,56780.14844,57231.94922,129800
18-07-2025,56283,56283,56705.14844,56204.85156,56524.25,141200
21-07-2025,56952.75,56952.75,56983.44922,56255.69922,56558.89844,133700
22-07-2025,56756,56756,57286.14844,56692,57253.35156,132800
23-07-2025,57210.44922,57210.44922,57249,56715.80078,56918.14844,129800
24-07-2025,57066.05078,57066.05078,57316.60156,56850.89844,57316.60156,179800
25-07-2025,56528.89844,56528.89844,57170.69922,56439.39844,57170.69922,125100
28-07-2025,56084.89844,56084.89844,56578.39844,55997.44922,56215.10156,145700
29-07-2025,56222,56222,56296.39844,55843.25,55881.80078,145100
30-07-2025,56150.69922,56150.69922,56321.14844,56064.55078,56310.10156,139700
31-07-2025,55961.94922,55961.94922,56406.19922,55547.35156,55728.14844,182800
01-08-2025,55617.60156,55617.60156,56097.60156,55562.10156,55897.14844,98900
04-08-2025,55619.35156,55619.35156,55752.44922,55437.30078,55557.5,131100
05-08-2025,55360.25,55360.25,55648.14844,55202.85156,55545.05078,105700
06-08-2025,55411.14844,55411.14844,55559.39844,55227.69922,55329.80078,117600
07-08-2025,55521.14844,55521.14844,55614.80078,54973.55078,55215.64844,95500
08-08-2025,55004.89844,55004.89844,55652.60156,54905.60156,55609.35156,97300
11-08-2025,55510.75,55510.75,55582.14844,54927.55078,54999.35156,105200
12-08-2025,55043.69922,55043.69922,55566.69922,55001.5,55441.10156,74700
13-08-2025,55181.44922,55181.44922,55340.05078,55026.94922,55340.05078,80100
14-08-2025,55341.85156,55341.85156,55472.80078,55074.30078,55102.55078,74200
18-08-2025,55734.89844,55734.89844,56156.30078,55647.64844,55940.60156,101700
19-08-2025,55865.14844,55865.14844,55965.55078,55608.14844,55622.30078,89300
20-08-2025,55698.5,55698.5,55812.60156,55577.35156,55751.5,69100
21-08-2025,55755.44922,55755.44922,55993.64844,55708.19922,55972.05078,70300
22-08-2025,55149.39844,55149.39844,55745,55102.60156,55669.25,77100
25-08-2025,55139.30078,55139.30078,55306,55048.39844,55147.75,79900
26-08-2025,54450.44922,54450.44922,55068.89844,54396.10156,54999.05078,123800
28-08-2025,53820.35156,53820.35156,54382.25,53768.44922,54256,134300
29-08-2025,53655.64844,53655.64844,54086,53606.44922,53660.35156,103900
01-09-2025,54002.44922,54002.44922,54035.85156,53658.14844,53658.14844,78000
02-09-2025,53661,53661,54160.94922,53578,54038.25,77500
03-09-2025,54067.55078,54067.55078,54136.14844,53561.75,53630.75,100100
04-09-2025,54075.44922,54075.44922,54450.55078,53971.85156,54379.60156,120000
05-09-2025,54114.55078,54114.55078,54308.05078,53719.55078,54308.05078,79900
08-09-2025,54186.89844,54186.89844,54518.69922,54067.14844,54215.39844,76300
09-09-2025,54216.10156,54216.10156,54350.64844,54079.44922,54330.55078,93800
10-09-2025,54536,54536,54705.19922,54400,54554.75,116900
11-09-2025,54669.60156,54669.60156,54757.44922,54402.39844,54413.05078,96900
12-09-2025,54809.30078,54809.30078,54852.25,54580.35156,54781.55078,80100
15-09-2025,54887.85156,54887.85156,55018.69922,54807.5,54884.05078,72000
16-09-2025,55147.60156,55147.60156,55185.44922,54777.75,54778.39844,98700
17-09-2025,55493.30078,55493.30078,55540.75,55146.55078,55158.35156,155300
18-09-2025,55727.44922,55727.44922,55835.25,55490.89844,55797.10156,134300
19-09-2025,55458.85156,55458.85156,55688.75,55355.30078,55647.94922,190000
22-09-2025,55284.75,55284.75,55666.35156,55215.60156,55429.30078,118600
23-09-2025,55509.75,55509.75,55662,55159,55248.69922,171200
24-09-2025,55121.5,55121.5,55511.10156,55040.44922,55387.10156,172000
25-09-2025,54976.19922,54976.19922,55276.64844,54903.30078,55061.64844,158400
26-09-2025,54389.35156,54389.35156,54897,54310.94922,54797.89844,127700
29-09-2025,54461,54461,54686.05078,54226.60156,54460.39844,218300
30-09-2025,54635.85156,54635.85156,54793.05078,54502.94922,54705.5,206900
01-10-2025,55347.94922,55347.94922,55406.75,54582.55078,54653.89844,173000
03-10-2025,55589.25,55589.25,55616.44922,55177,55182.60156,156900
06-10-2025,56104.85156,56104.85156,56164.19922,55727.25,55834.69922,162600
07-10-2025,56239.35156,56239.35156,56502.44922,56025.05078,56126.39844,153700
08-10-2025,56018.25,56018.25,56303.60156,55821,56098.5,133600
09-10-2025,56192.05078,56192.05078,56286.25,55843.89844,55979,118000
10-10-2025,56609.75,56609.75,56760.25,56152.44922,56168.60156,163000
13-10-2025,56625,56625,56770.89844,56327.39844,56337.05078,123500
14-10-2025,56496.44922,56496.44922,56721.30078,56230.14844,56598.64844,129800
15-10-2025,56799.89844,56799.89844,56922.69922,56491.85156,56528.94922,123700
16-10-2025,57422.55078,57422.55078,57525.80078,56994.69922,57139.94922,148600
17-10-2025,57713.35156,57713.35156,57830.19922,57238.64844,57362.89844,147200
20-10-2025,58033.19922,58033.19922,58261.55078,57872.85156,57872.85156,341700
21-10-2025,58007.19922,58007.19922,58155.55078,57887.19922,58063.39844,39000
23-10-2025,58078.05078,58078.05078,58577.5,57951.44922,58314.55078,291600
24-10-2025,57699.60156,57699.60156,58232.89844,57482.05078,58172.75,132100
27-10-2025,58114.25,58114.25,58224.55078,57652.75,57796.44922,153000
28-10-2025,58214.10156,58214.10156,58313.80078,57770.35156,58006.55078,256100
29-10-2025,58385.25,58385.25,58469.89844,58087.05078,58316.25,151800
30-10-2025,58031.10156,58031.10156,58331.19922,57999.19922,58152.05078,223000
31-10-2025,57776.35156,57776.35156,58254.94922,57656.94922,57942.44922,307900
03-11-2025,58101.44922,58101.44922,58247.55078,57718.39844,57726.85156,27800
04-11-2025,57827.05078,57827.05078,58119.64844,57732.94922,57966.64844,168600
06-11-2025,57554.25,57554.25,57945.05078,57521,57714.80078,170400
07-11-2025,57876.80078,57876.80078,58001.35156,57157.85156,57391.39844,142400
10-11-2025,57937.55078,57937.55078,58097.19922,57846.19922,57846.19922,123400
11-11-2025,58138.14844,58138.14844,58187.35156,57594.25,57962.30078,119600
12-11-2025,58274.64844,58274.64844,58507.69922,58171.85156,58505.35156,149300
13-11-2025,58381.94922,58381.94922,58615.94922,58127.10156,58158.75,121200
14-11-2025,58517.55078,58517.55078,58590.14844,58050,58050,114800
17-11-2025,58962.69922,58962.69922,59001.55078,58605.30078,58696.30078,157500
18-11-2025,58899.25,58899.25,59103.64844,58798.89844,58990.5,145500
19-11-2025,59216.05078,59216.05078,59264.25,58688.55078,58908.14844,149800
20-11-2025,59347.69922,59347.69922,59440.10156,59125.25,59308.19922,120000
21-11-2025,58867.69922,58867.69922,59232.14844,58823.64844,59116.69922,121400
24-11-2025,58835.35156,58835.35156,59309.89844,58649.5,58996.89844,190400
25-11-2025,58820.30078,58820.30078,59166.14844,58746.19922,58925.64844,137400
26-11-2025,59528.05078,59528.05078,59554.94922,58783.05078,58783.05078,140200
27-11-2025,59737.30078,59737.30078,59866.60156,59523,59605.30078,137800
28-11-2025,59752.69922,59752.69922,59897.5,59598.94922,59758.69922,100000
01-12-2025,59681.35156,59681.35156,60114.30078,59527.60156,60102.05078,122300
02-12-2025,59273.80078,59273.80078,59656.55078,59251.94922,59354.19922,207100
03-12-2025,59348.25,59348.25,59414.89844,58925.69922,59158.69922,166400
04-12-2025,59288.69922,59288.69922,59548.69922,59062.14844,59287.10156,109600
05-12-2025,59777.19922,59777.19922,59806.60156,59106.55078,59133.19922,119500
08-12-2025,59238.55078,59238.55078,59713.14844,59030.60156,59672.05078,131200
09-12-2025,59222.35156,59222.35156,59358.25,58878.44922,58918.85156,137800
10-12-2025,58960.39844,58960.39844,59440.89844,58853.89844,59281.55078,105200
11-12-2025,59209.85156,59209.85156,59423.35156,58799.89844,58966.19922,96900
12-12-2025,59389.94922,59389.94922,59545.69922,59224.85156,59401.5,107700
15-12-2025,59461.80078,59461.80078,59533,59052.30078,59053.69922,125200
16-12-2025,59034.60156,59034.60156,59335.25,58966.35156,59288.75,123300
17-12-2025,58926.75,58926.75,59127.19922,58801.39844,59072.80078,132700
18-12-2025,58912.85156,58912.85156,59211,58712.69922,58712.69922,97400
19-12-2025,59069.19922,59069.19922,59140.55078,58897.5,59047.39844,179100
22-12-2025,59304,59304,59371.19922,59155.5,59224.75,114800
23-12-2025,59299.55078,59299.55078,59402.35156,59216.75,59334.35156,91800
24-12-2025,59183.60156,59183.60156,59478.14844,59118.25,59322.94922,82500
26-12-2025,59011.35156,59011.35156,59180.64844,58947.05078,59092.85156,72900
29-12-2025,58932.35156,58932.35156,59140.39844,58809.55078,59007.05078,106900
30-12-2025,59171.25,59171.25,59272.69922,58737.60156,58885.94922,295700
31-12-2025,59581.85156,59581.85156,59766.19922,59187.10156,59194.60156,122600
